на + 'краю' + 'земли';flags='mw:ADV mw:PRAEDIC mw:shift';на краю земли
на + 'краю' + 'могилы';flags='mw:ADV mw:PRAEDIC mw:shift';на краю могилы
на + 'краю' + 'света';flags='mw:ADV mw:PRAEDIC mw:shift';на краю света
на + 'круг';flags='mw:ADV mw:shift';на круг
на + 'круги' + 'своя';flags='mw:ADV';на круги своя
на + 'лету';flags='mw:ADV';на лету
на + 'личном' + 'фронте';flags='mw:ADV mw:shift';на личном фронте
на + 'лоне' + 'природы';flags='mw:ADV mw:shift';на лоне природы
на + 'лоно' + 'природы';flags='mw:ADV mw:shift';на лоно природы
на + 'люди';flags='mw:ADV mw:shift';на люди
на + 'людях';flags='mw:ADV mw:shift';на людях
на + 'мази';flags='mw:ADV mw:shift';на мази
на + 'медленном' + 'огне';flags='mw:ADV';на медленном огне
на + медный + деньги;flags='mw:ADV';на медные деньги
на + 'месте';flags='mw:ADV';на месте
на + 'месте' + 'преступления';flags='mw:ADV';на месте преступления
на + 'миг';flags='mw:ADV';на миг
на + 'минутку';flags='mw:ADV';на минутку
на + 'минуточку';flags='mw:ADV';на минуточку
на + 'неделе';flags='mw:ADV mw:time';на неделе
на + нет;flags='mw:ADV mw:shift';на нет
на + 'ногах';flags='mw:ADV';на ногах
переносить + [0..1]на + 'ногах';flags='mw:ADV mw:shift'; (переносить что-л. на ногах)
стоять/держаться/удерживаться + на + 'ногах';flags='mw:ADV'; (стоять, держаться и т.д. на ногах)
вставать/подниматься + на + 'ноги';flags='mw:ADV mw:shift';на ноги (вставать и т.д.)
на + 'ножах';flags='mw:PRAEDIC';на ножах
на + 'нос';flags='mw:ADV';на нос
на + 'носу';flags='mw:ADV';на носу
на + 'ночь';flags='mw:ADV';на ночь
на + ночь + 'глядя';flags='mw:ADV';на ночь глядя
на + общий + основание;flags='mw:ADV';на общих основаниях
на + 'один' + 'аршин';flags='mw:ADV';на один аршин
на + 'одно' + 'лицо';flags='mw:ADV mw:shift';на одно лицо
на + 'одном' + 'дыхании';flags='mw:ADV';на одном дыхании
на + 'особицу';flags='mw:ADV';на особицу
на + 'отвес';flags='mw:ADV';на отвес
на + 'отлете';flags='mw:ADV';на отлете
на + 'отшибе';flags='mw:ADV';на отшибе
на + 'очереди';flags='mw:ADV';на очереди
на + 'ощупь';flags='mw:ADV';на ощупь
на + 'памяти';flags='mw:ADV';на памяти
на + 'память';flags='mw:ADV';на память
на + 'пару';flags='mw:ADV';на пару
на + 'пару' + 'ласковых';flags='mw:ADV';на пару ласковых
на + 'пару' + 'слов';flags='mw:ADV';на пару слов
на + 'первое' + 'время';flags='mw:ADV';на первое время
на + 'первый' + 'случай';flags='mw:ADV';на первый случай
на + 'первых' + 'ролях';flags='mw:ADV';на первых ролях
на + 'перекладных';flags='mw:ADV';на перекладных
на + перепутье;flags='mw:ADV';на перепутье (перепутьи)
на + 'плаву';flags='mw:ADV';на плаву
на + 'побегушках';flags='mw:PRAEDIC';на побегушках
на + 'поверку';flags='mw:ADV';на поверку
на + 'повестке' + 'дня';flags='mw:ADV';на повестке дня
на + 'повестку' + 'дня';flags='mw:ADV';на повестку дня
на + 'погибель';flags='mw:ADV';на погибель
на + 'подхвате';flags='mw:PRAEDIC';на подхвате
на + 'подходе';flags='mw:ADV';на подходе
на + 'полдороге'/'полдороги';flags='mw:ADV';на полдороге (полдороги)
на + 'поле' + 'брани';flags='mw:ADV';на поле брани
на + полный + газ;flags='mw:ADV';на полном газу
на + 'полном' + 'серьезе';flags='mw:ADV';на полном серьезе
на + 'полную' + 'железку';flags='mw:ADV';на полную железку
на + 'полную' + 'катушку';flags='mw:ADV';на полную катушку
на + 'полслова';flags='mw:ADV';на полслова
на + 'полуслове';flags='mw:ADV';на полуслове
на + 'попа';flags='mw:ADV';на попа
на + 'порог';flags='mw:ADV';на порог
на + 'пороге';flags='mw:ADV';на пороге
на + 'последнем' + 'дыхании';flags='mw:ADV';на последнем дыхании
на + 'последнем' + 'издыхании';flags='mw:ADV';на последнем издыхании
на + 'посошок';flags='mw:ADV';на посошок
на + 'посту';flags='mw:ADV';на посту
на + 'посылках';flags='mw:ADV';на посылках
на + 'потом';flags='mw:ADV';на потом
на + 'практике';flags='mw:ADV';на практике
на + 'пределе';flags='mw:ADV';на пределе
на + 'придачу';flags='mw:ADV';на придачу
на + 'прикол';flags='mw:ADV';на прикол
на + 'приколе';flags='mw:ADV';на приколе
на + 'прицеле';flags='mw:ADV';на прицеле
на + 'пропой';flags='mw:ADV';на пропой
на + 'пропой' + 'души';flags='mw:ADV';на пропой души
на + 'прощание';flags='mw:ADV';на прощание
на + 'прощанье';flags='mw:ADV';на прощанье
на + 'птичьих' + 'правах';flags='mw:ADV';на птичьих правах
на + 'равной' + 'ноге';flags='mw:ADV mw:shift';на равной ноге
на + 'равную' + 'ногу';flags='mw:ADV mw:shift';на равную ногу
на + 'равных';flags='mw:ADV';на равных
на + 'равных' + с/со;flags='mw:ADV'; (на равных с кем-л.)
на + 'равных' + 'началах';flags='mw:ADV';на равных началах
на + 'равных' + 'основаниях';flags='mw:ADV';на равных основаниях
на + 'равных' + 'правах';flags='mw:ADV';на равных правах
на + 'равных' + 'условиях';flags='mw:ADV';на равных условиях
на + 'радость';flags='mw:ADV';на радость
на + 'радостях';flags='mw:ADV';на радостях
на + 'раз';flags='mw:ADV mw:shift';на раз
на + разный + манер;flags='mw:ADV';на разный манер
на + 'распутье'/'распутьи';flags='mw:ADV';на распутье (распутьи)
на + 'расстоянии';flags='mw:ADV';на расстоянии
на + 'расстояньи'/'расстоянье';flags='mw:ADV';на расстояньи (расстоянье)
на + 'редкость';flags='mw:ADV';на редкость
на + 'руках';flags='mw:ADV';на руках
на + 'руку' + dat;flags='mw:ADV mw:PRAEDIC mw:ev';на руку (кому-л.)
SPRO&dat + на + 'руку';flags='mw:ADV mw:PRAEDIC mw:ev'; (кому-л. на руку)
SPRO&dat + это + на + 'руку';flags='mw:ADV mw:PRAEDIC mw:ev'; (кому-л. это на руку)
на + 'рысях';flags='mw:ADV';на рысях
на + 'самом' + 'деле';flags='mw:ADV mw:PARENTH';на самом деле
на + 'свежей' + 'памяти';flags='mw:ADV';на свежей памяти
на + 'свежем' + 'воздухе';flags='mw:ADV';на свежем воздухе
на + 'свежий' + 'воздух';flags='mw:ADV';на свежий воздух
на + 'свежую' + 'голову';flags='mw:ADV';на свежую голову
на + 'свежую' + 'память';flags='mw:ADV';на свежую память
на + 'свет';flags='mw:ADV';на свет
на + 'свет' + 'божий';flags='mw:ADV';на свет божий
на + 'свете';flags='mw:ADV';на свете
на + 'свете' + 'божьем';flags='mw:ADV';на свете божьем
на + 'свободе';flags='mw:ADV';на свободе
на + 'свободу';flags='mw:ADV';на свободу
на + 'своз';flags='mw:ADV';на своз
на + 'своих' + 'двоих';flags='mw:ADV';на своих двоих
на + 'свой' + 'аршин';flags='mw:ADV';на свой аршин
на + 'свой' + 'салтык';flags='mw:ADV';на свой салтык
на + 'свою' + 'голову';flags='mw:ADV mw:ev:neg';на свою голову
на + 'свою' + 'шею';flags='mw:ADV';на свою шею
на + 'себя';flags='mw:ADV';на себя
на + 'сегодня';flags='mw:ADV';на сегодня
на + 'скаку';flags='mw:ADV';на скаку
на + 'склоне' + 'дней';flags='mw:ADV';на склоне дней
на + 'склоне' + 'лет';flags='mw:ADV';на склоне лет
на + 'скорую' + 'руку';flags='mw:ADV mw:shift';на скорую руку
на + 'славу';flags='mw:ADV';на славу
на + 'слезе';flags='mw:ADV';на слезе
на + 'словах';flags='mw:ADV';на словах
на + 'слом';flags='mw:ADV';на слом
на + 'слух';flags='mw:ADV';на слух
на + 'слуху';flags='mw:ADV';на слуху
на + 'смертном' + 'одре';flags='mw:ADV';на смертном одре
на + 'сносях';flags='mw:ADV';на сносях
на + 'совести';flags='mw:ADV';на совести
на + 'совесть';flags='mw:ADV';на совесть
на + 'сон' + 'грядущий';flags='mw:ADV';на сон грядущий
на + 'соплях';flags='mw:ADV';на соплях
на + 'спор';flags='mw:ADV';на спор
на + 'старости' + 'лет';flags='mw:ADV';на старости лет
на + 'старость' + 'лет';flags='mw:ADV';на старость лет
на + 'стороне';flags='mw:ADV';на стороне
на + APRO + 'стороне';flags='mw:ADV mw:PRAEDIC';на (моей, вашей и т.д.) стороне
на + 'страже';flags='mw:ADV';на страже
на + 'стреме';flags='mw:ADV';на стреме
на + 'счастье';flags='mw:ADV';на счастье
на + 'счет' + 'раз';flags='mw:ADV';на счет раз
на + 'счету';flags='mw:ADV';на счету
на + 'том' + 'свете';flags='mw:ADV mw:shift';на том свете
на + 'тот' + 'свет';flags='mw:ADV mw:shift';на тот свет
на + 'точке' + 'замерзания';flags='mw:ADV';на точке замерзания
на + 'тощий' + 'желудок';flags='mw:ADV';на тощий желудок
на + 'трезвую' + 'голову';flags='mw:ADV';на трезвую голову
на + 'третьих' + 'ролях';flags='mw:ADV';на третьих ролях
на + 'трех' + 'китах';flags='mw:ADV';на трех китах
на + 'ту' + 'пору';flags='mw:ADV';на ту пору
на + 'ты';flags='mw:PRAEDIC';на 'ты'
на + тычок;flags='mw:ADV';на тычок
на + 'удивление';flags='mw:ADV';на удивление
на + 'удивленье';flags='mw:ADV';на удивленье
на + 'ура';flags='mw:ADV';на ура
на + 'устах';flags='mw:ADV';на устах
на + 'учете';flags='mw:ADV';на учете
на + 'фиг';flags='mw:ADVPRO';на фиг
на + 'фига';flags='mw:ADVPRO';на фига
на + 'фуфу';flags='mw:ADV';на фуфу
на + 'хвосте' + у;flags='mw:ADV mw:shift';на хвосте (у кого-л.)
на + 'хер';flags='mw:ADVPRO';на хер
на + 'хера';flags='mw:ADVPRO';на хера
на + A/APRO + 'хлебах';flags='mw:ADV';на (чьих-л.) хлебах
на + 'ходу';flags='mw:ADV';на ходу
на + 'цирлах';flags='mw:ADV';на цирлах
на + 'цыпочках';flags='mw:ADV';на цыпочках
на + 'цыпочки';flags='mw:ADV';на цыпочки
на + 'цырлах';flags='mw:ADV';на цырлах
на + 'чем' + 'свет' + 'стоит';flags='mw:ADV';на чем свет стоит
на + 'черный' + 'день';flags='mw:ADV mw:shift';на черный день
на + 'черта';flags='mw:ADV';на черта
на + 'четвереньках';flags='mw:ADV';на четвереньках
на + 'четвереньки';flags='mw:ADV';на четвереньки
на + 'что' + SPRO&dat;flags='mw:ADV';на что (тебе, вам и т.д.)
на + 'шарап';flags='mw:ADV';на шарап
на + 'шарапа';flags='mw:ADV';на шарапа
на + 'шарапу';flags='mw:ADV';на шарапу
на + 'широкую' + 'ногу';flags='mw:ADV mw:shift';на широкую ногу
на + 'широкую' + 'руку';flags='mw:ADV';на широкую руку
на + 'этом' + 'свете';flags='mw:ADV mw:shift';на этом свете
на + 'этот' + 'свет';flags='mw:ADV mw:shift';на этот свет
на + 'ять';flags='mw:ADV';на ять
'надлежащим' + 'образом';flags='mw:ADV';надлежащим образом
налево + и + направо;flags='mw:ADV mw:rep';налево и направо
налево + направо;flags='mw:ADV mw:rep';налево-направо
направо + и + налево;flags='mw:ADV mw:rep';направо и налево
направо + налево;flags='mw:ADV mw:rep';направо-налево
насколько + хватать + глаз;flags='mw:ADV mw:space';насколько хватает глаз
не + 'ахти';flags='mw:ADV';не ахти
не + ахти + как;flags='mw:ADV';не ахти как
не + ахти + сколько;flags='mw:ADV';не ахти сколько
не + ахти + что;flags='mw:ADV';не ахти что
не + в + 'голосе';flags='mw:PRAEDIC';не в голосе
не + в + масть;flags='mw:ADV';не в масть
не + в + 'меру';flags='mw:ADV';не в меру
не + в + 'ногу';flags='mw:ADV mw:shift';не в ногу
не + в + 'пример';flags='mw:ADV';не в пример
не + в + 'своей' + 'тарелке';flags='mw:PRAEDIC mw:shift';не в своей тарелке
не + 'вдруг';flags='mw:ADV';не вдруг
не + 'грех' + [0..1]inf;flags='mw:PRAEDIC mw:shift';не грех (что-л. сделать)
не + для + 'чего';flags='mw:ADVPRO';не для чего
не + для + APRO + 'ушей';flags='mw:ADV';не для чьих-л. ушей
не + до + 'чего';flags='mw:PRAEDIC';не до чего
не + до + 'шуток';flags='mw:PRAEDIC';не до шуток
не + 'дура' + [0..1]inf;flags='mw:PRAEDIC mw:shift';не дура (что-л. сделать)
не + 'дурак' + [0..1]inf;flags='mw:PRAEDIC mw:shift';не дурак (что-л. сделать)
не + 'житье';flags='mw:PRAEDIC mw:shift';не житье
не + за + 'горами';flags='mw:ADV mw:time mw:shift';не за горами
dat + не + 'занимать';flags='mw:PRAEDIC mw:shift';не занимать (чего-л. кому-л.)
не + из + 'той' + 'оперы';flags='mw:ADV mw:shift';не из той оперы
не + к + 'лицу';flags='mw:PRAEDIC mw:shift mw:ev:neg';не к лицу
не + к + 'масти';flags='mw:ADV';не к масти
не + к + 'месту';flags='mw:PRAEDIC';не к месту
не + к + 'спеху';flags='mw:PRAEDIC';не к спеху
не + ко + 'времени';flags='mw:ADV';не ко времени
не + 'место';flags='mw:PRAEDIC mw:shift';не место
не + 'место' + dat;flags='mw:PRAEDIC mw:shift'; (не место кому-л.)
dat + не + 'место';flags='mw:PRAEDIC mw:shift'; (кому-л. не место)
ADVPRO + не + 'место';flags='mw:PRAEDIC mw:shift'; (здесь, тут и т.д. не место)
не + 'мудрствуя';flags='mw:ADV';не мудрствуя
не + 'мудрствуя' + 'лукаво';flags='mw:ADV';не мудрствуя лукаво
не + на + 'высоте';flags='mw:ADV';не на высоте
не + на + 'шутку';flags='mw:ADV';не на шутку
не + 'особенно';flags='mw:ADV';не особенно
не + 'переводя' + дыхание;flags='mw:ADV';не переводя дыхание (дыхания)
не + по + 'адресу';flags='mw:ADV';не по адресу
не + по + 'годам' + A;flags='mw:ADV';не по годам (какой-л.)
не + по + 'делу';flags='mw:ADV';не по делу
не + по + 'душе';flags='mw:PRAEDIC';не по душе
не + по + 'зубам';flags='mw:PRAEDIC';не по зубам
не + по + 'карману';flags='mw:PRAEDIC';не по карману
не + по + 'нутру';flags='mw:PRAEDIC';не по нутру
не + по + 'плечу';flags='mw:PRAEDIC';не по плечу
не + по + 'пути';flags='mw:PRAEDIC';не по пути
не + по + 'себе';flags='mw:PRAEDIC mw:shift';не по себе
не + по + 'сердцу';flags='mw:PRAEDIC';не по сердцу
не + по + 'чину';flags='mw:PRAEDIC';не по чину
не + под + 'масть';flags='mw:ADV';не под масть
не + под + 'силу';flags='mw:PRAEDIC';не под силу
не + 'покладая' + 'рук';flags='mw:ADV mw:shift';не покладая рук
не + 'пришей' + 'кобыле' + 'хвост';flags='mw:ADV mw:ev:neg mw:shift';не пришей кобыле хвост
не + прочь;flags='mw:PRAEDIC mw:shift';не прочь
не + 'раз';flags='mw:ADV';не раз
не + 'разбирая' + 'дороги';flags='mw:ADV mw:shift';не разбирая дороги
не + 'рука' + dat;flags='mw:PRAEDIC mw:ev';не рука (кому-л.)
SPRO&dat + не + 'рука';flags='mw:PRAEDIC mw:ev'; (кому-л. не рука)
не + с + 'пустыми' + 'руками';flags='mw:ADV mw:shift';не с пустыми руками
не + с + 'руки';flags='mw:RRAEDIC mw:shift mw:ev';не с руки
не + с + 'того' + 'конца';flags='mw:ADV';не с того конца
не + с + 'той' + 'ноги';flags='mw:ADV mw:ev:neg mw:shift';не с той ноги
не + 'след';flags='mw:PRAEDIC';не след
не + 'спеша';flags='mw:ADV';не спеша
не + 'судьба';flags='mw:PRAEDIC mw:shift';не судьба
не + 'указ';flags='mw:PRAEDIC mw:shift';не указ
не + 'указка';flags='mw:PRAEDIC mw:shift';не указка
не + 'фасон';flags='mw:PRAEDIC';не фасон
не + 'чета';flags='mw:PRAEDIC mw:shift';не чета
не + V&ger&t:perc + 'ног';flags='mw:ADV mw:shift';не чуя, чувствуя и т.д. ног
не + 'штука';flags='mw:PRAEDIC mw:shift';не штука
не + 'шутка';flags='mw:PRAEDIC mw:shift';не шутка
не + 'шутки';flags='mw:PRAEDIC mw:shift';не шутки
не + 'шуточка';flags='mw:PRAEDIC mw:shift';не шуточка
не + 'шуточки';flags='mw:PRAEDIC mw:shift';не шуточки
не + 'шутя';flags='mw:ADV mw:shift';не шутя
невесть + где;flags='mw:ADVPRO';невесть где
невесть + зачем;flags='mw:ADVPRO';невесть зачем
невесть + как;flags='mw:ADVPRO';невесть как
невесть + когда;flags='mw:ADVPRO';невесть когда
невесть + куда;flags='mw:ADVPRO';невесть куда
невесть + откуда;flags='mw:ADVPRO';невесть откуда
невесть + почему;flags='mw:ADVPRO';невесть почему
'невооруженным' + 'глазом';flags='mw:ADV mw:shift';невооруженным глазом
незнамо + где;flags='mw:ADVPRO';незнамо где
незнамо + зачем;flags='mw:ADVPRO';незнамо зачем
незнамо + как;flags='mw:ADVPRO';незнамо как
незнамо + куда;flags='mw:ADVPRO';незнамо куда
незнамо + откуда;flags='mw:ADVPRO';незнамо откуда
незнамо + почему;flags='mw:ADVPRO';незнамо почему
'некоторым' + 'образом';flags='mw:ADV';некоторым образом
'немного' + 'погодя';flags='mw:ADV';немного погодя
'несолоно' + 'хлебавши';flags='mw:ADV mw:shift';несолоно хлебавши
'нет' + 'нет' + да;flags='mw:ADV';нет-нет да
'нет-нет' + да;flags='mw:ADV'; (другие примеры)
'нет' + 'нет' + да + и;flags='mw:ADV';нет-нет да и
'нет-нет' + да + и;flags='mw:ADV'; (другие примеры)
ни + 'аза';flags='mw:ADV';ни аза
ни + 'бельмеса';flags='mw:ADV';ни бельмеса
ни + в + 'зуб';flags='mw:PRAEDIC';ни в зуб
ни + в + 'зуб' + 'ногой';flags='mw:PRAEDIC';ни в зуб ногой
ни + в + 'какую' + !S;flags='mw:PRAEDIC';ни в какую
ни + в + 'коем' + 'разе';flags='mw:ADV';ни в коем разе
ни + в + 'коем' + 'случае';flags='mw:ADV';ни в коем случае
ни + в + 'малейшей' + 'степени';flags='mw:ADV';ни в малейшей степени
ни + взад + ни + вперед;flags='mw:ADV mw:rep';ни взад ни вперед
ни + за + 'какие' + 'блага';flags='mw:ADV';ни за какие блага
ни + за + 'какие' + 'коврижки';flags='mw:ADV';ни за какие коврижки
ни + за + 'какие' + 'сокровища';flags='mw:ADV';ни за какие сокровища
ни + к + 'селу';flags='mw:ADV';ни к селу
ни + к + 'селу' + ни + к + 'городу';flags='mw:ADV';ни к селу ни к городу
dat + ни + к + 'чему';flags='mw:PRAEDIC mw:shift';ни к чему (кому-л.)
ни + на + 'йоту';flags='mw:ADV';ни на йоту
ни + на + 'копейку';flags='mw:ADV';ни на копейку
ни + под + 'каким' + 'видом';flags='mw:ADV';ни под каким видом
ни + под + 'каким' + 'соусом';flags='mw:ADV';ни под каким соусом
ни + 'разу';flags='mw:ADV';ни разу
ни + 'разу' + не;flags='mw:ADV';ни разу не
ни + с + 'какого' + бок;flags='mw:ADV';ни с какого боку (бока)
ни + с + 'того' + ни + с + 'сего';flags='mw:ADV';ни с того ни с сего
ни + тепло + ни + холодно;flags='mw:PRAEDIC';ни тепло ни холодно
ни + 'черта';flags='mw:ADV';ни черта
ни + 'черта' + 'лысого';flags='mw:ADV';ни черта лысого
ни + 'чуточки';flags='mw:ADV';ни чуточки
ни + 'чуточку';flags='mw:ADV';ни чуточку
'ниже' + 'среднего' + !gen;flags='mw:ADV';ниже среднего
'никаким' + 'боком';flags='mw:ADV mw:shift';никаким боком
'никаких' + 'гвоздей';flags='mw:ADV';никаких гвоздей
'никоим' + 'образом';flags='mw:ADV';никоим образом
'ничего' + 'себе';flags='mw:ADV';ничего себе
'ничтоже' + 'сумняшеся';flags='mw:ADV';ничтоже сумняшеся
'нога' + в + 'ногу';flags='mw:ADV mw:shift';нога в ногу
нога + за + 'ногу';flags='mw:ADV mw:speed:min mw:shift';нога за ногу
'нога'/'ногу' + на + 'ногу';flags='mw:ADV mw:loc:body';нога (ногу) на ногу
ноздря + в + 'ноздрю';flags='mw:ADV mw:rep';ноздря в ноздрю
'нос' + к + 'носу';flags='mw:ADV mw:rep';нос к носу
'носом' + к + 'носу';flags='mw:ADV mw:rep';носом к носу
о + NUM + 'головах';flags='mw:ADV';о (двух, трех и т.д.) головах
о + 'сю' + 'пору';flags='mw:ADV';о сю пору
об + 'эту' + 'пору';flags='mw:ADV';об эту пору
'общими' + 'усилиями';flags='mw:ADV';общими усилиями
'обычным' + 'порядком';flags='mw:ADV';обычным порядком
'огнем' + и + 'мечом';flags='mw:ADV';огнем и мечом
один + за + 'одним';flags='mw:ADV mw:rep';один за одним
один + на + 'один';flags='mw:ADV';один на один
'один' + 'раз';flags='mw:ADV';один раз
'одним' + 'глазком';flags='mw:ADV';одним глазком
'одним' + 'движением' + 'руки';flags='mw:ADV mw:shift';одним движением руки
'одним' + 'духом';flags='mw:ADV';одним духом
'одним' + 'махом';flags='mw:ADV';одним махом
'одним' + 'мизинцем';flags='mw:ADV';одним мизинцем
'одним' + 'пальцем';flags='mw:ADV';одним пальцем
'одним' + 'росчерком' + 'пера';flags='mw:ADV';одним росчерком пера
'одним' + 'ударом';flags='mw:ADV';одним ударом
'одно' + 'время';flags='mw:ADV';одно время
'одной' + 'левой' + V;flags='mw:ADV';одной левой
ой + как;flags='mw:ADV';ой как
'окольными' + 'путями';flags='mw:ADV';окольными путями
от + 'большого' + 'ума';flags='mw:ADV';от большого ума
от + 'века'/'веку';flags='mw:ADV';от века (веку)
от + век + до + век;flags='mw:ADV mw:rep';от века (веку) до века (веку)
от + время + до + время;flags='mw:ADV mw:rep';от времени до времени
от + 'всего' + 'сердца';flags='mw:ADV';от всего сердца
от + 'всей' + 'души';flags='mw:ADV';от всей души
от + 'глубины' + 'души';flags='mw:ADV';от глубины души
от + 'глубины' + 'сердца';flags='mw:ADV';от глубины сердца
от + 'головы' + до + 'пят';flags='mw:ADV';от головы до пят
от + 'греха';flags='mw:ADV';от греха
от + 'души';flags='mw:ADV';от души
от + 'заката' + до + 'рассвета';flags='mw:ADV mw:rep';от заката до рассвета
от + 'зари' + до + 'зари';flags='mw:ADV mw:rep';от зари до зари
от + 'колыбели';flags='mw:ADV';от колыбели
от + 'корки' + до + 'корки';flags='mw:ADV mw:rep';от корки до корки
от + APRO&r:poss + 'лица';flags='mw:ADV mw:shift';от (чьего-л.) лица
от + 'лукавого';flags='mw:ADV';от лукавого
от + 'мала' + до + 'велика';flags='mw:ADV mw:rep';от мала до велика
от + 'малого' + до + 'великого';flags='mw:ADV mw:rep';от малого до великого
от + ANUM + 'лица';flags='mw:ADV mw:shift';от первого (второго и т.д.) лица
от + 'полноты' + 'души';flags='mw:ADV';от полноты души
от + 'полноты' + 'сердца';flags='mw:ADV';от полноты сердца
от + 'полноты' + 'чувств';flags='mw:ADV';от полноты чувств
от + 'природы';flags='mw:ADV';от природы
от + 'пуза';flags='mw:ADV';от пуза
от + 'рассвета' + до + 'заката';flags='mw:ADV mw:rep';от рассвета до заката
от + 'роду';flags='mw:ADV';от роду
от + 'рождения';flags='mw:ADV';от рождения
от + 'рожденья';flags='mw:ADV';от рожденья
от + 'руки';flags='mw:ADV';от руки
писать/заполнять + от + 'руки';flags='mw:ADV mw:shift'; (писать, заполнять от руки)
от + 'себя';flags='mw:ADV';от себя
от + 'силы';flags='mw:ADV';от силы
от + 'сих' + до + 'сих';flags='mw:ADV mw:rep';от сих до сих
от + 'слова' + до + 'слова';flags='mw:ADV mw:rep';от слова до слова
от + 'слова' + к + 'слову';flags='mw:ADV mw:rep';от слова к слову
от + случай + к + случай;flags='mw:ADV mw:rep';от случая к случаю
от + 'темна' + до + 'темна';flags='mw:ADV mw:rep';от темна до темна
'открыв' + рот;flags='mw:ADV';открыв рот (рты)
'открытым' + 'текстом';flags='mw:ADV mw:shift';открытым текстом
откуда + ни + 'возьмись';flags='mw:ADV';откуда ни возьмись
откуда + ни + 'попадя';flags='mw:ADV';откуда ни попадя
откуда + 'попало';flags='mw:ADVPRO';откуда попало
откуда + угодно;flags='mw:ADVPRO';откуда угодно
отныне + и + 'впредь';flags='mw:ADV';отныне и впредь
'ох' + как;flags='mw:ADV';ох как
'очертя' + 'голову';flags='mw:ADV mw:speed:max mw:shift';очертя голову
'паче' + 'всего';flags='mw:ADV';паче всего
'паче' + 'того';flags='mw:ADV';паче того
'первое' + 'время';flags='mw:ADV';первое время
'первым' + 'долгом';flags='mw:ADV';первым долгом
'перед' + 'глазами';flags='mw:ADV mw:shift';перед глазами
'перед' + 'носом';flags='mw:ADV';перед носом
'перед' + 'самым' + 'носом';flags='mw:ADV mw:shift';перед самым носом
'пешим' + 'ходом';flags='mw:ADV';пешим ходом
плечо + в + плечо;flags='mw:ADV mw:rep';плечо в плечо
'плечо' + к + 'плечу';flags='mw:ADV mw:rep';плечо к плечу
'плечом' + к + 'плечу';flags='mw:ADV mw:rep';плечом к плечу
по + 'алфавиту';flags='mw:ADV';по алфавиту
по + 'батюшке';flags='mw:ADV';по батюшке
по + 'бокам';flags='mw:ADV mw:dir';по бокам
по + 'боку';flags='mw:ADV mw:PRAEDIC mw:shift';по боку
по + 'большой' + 'нужде';flags='mw:ADV';по большой нужде
по + 'большому' + 'счету';flags='mw:ADV';по большому счету
по + 'верхам';flags='mw:ADV';по верхам
по + 'вечерам';flags='mw:ADV';по вечерам
по + 'виду';flags='mw:ADV';по виду
по + 'вкусу';flags='mw:ADV';по вкусу
по + 'возможности';flags='mw:ADV';по возможности
по + 'воле' + 'волн';flags='mw:ADV';по воле волн
по + 'вольному' + 'найму';flags='mw:ADV';по вольному найму
по + 'временам';flags='mw:ADV';по временам
по + 'всей' + 'форме';flags='mw:ADV';по всей форме
по + 'всем' + 'правилам';flags='mw:ADV';по всем правилам
по + 'всем' + 'правилам' + 'исскуства';flags='mw:ADV';по всем правилам искусства
по + 'всем' + 'статьям';flags='mw:ADV';по всем статьям
по + 'выбору';flags='mw:ADV';по выбору
по + 'гамбургскому' + 'счету';flags='mw:ADV';по гамбургскому счету
по + 'глазомеру';flags='mw:ADV';по глазомеру
по + 'горло';flags='mw:ADV';по горло
по + 'горячему' + 'следу';flags='mw:ADV mw:shift';по горячему следу
по + 'горячим' + 'следам';flags='mw:ADV mw:shift';по горячим следам
по + 'гроб';flags='mw:ADV';по гроб
по + 'гроб' + 'жизни';flags='mw:ADV';по гроб жизни
по + 'дешевке';flags='mw:ADV';по дешевке
по + 'диагонали';flags='mw:ADV';по диагонали
по + 'доброй' + 'воле';flags='mw:ADV';по доброй воле
по + 'дороге';flags='mw:ADV';по дороге
по + 'дороге' + сюда/туда/обратно/назад/домой;flags='mw:ADV mw:shift'; (по дороге куда-л.)
по + 'душам';flags='mw:ADV';по душам
по + 'душе';flags='mw:ADV';по душе
по + 'жизни';flags='mw:ADV';по жизни
по + 'заказу' + !gen;flags='mw:ADV';по заказу
по + 'законам' + 'жанра';flags='mw:ADV';по законам жанра
по + 'закону' + 'подлости';flags='mw:ADV';по закону подлости
по + 'запарке';flags='mw:ADV';по запарке
по + 'заслугам';flags='mw:ADV';по заслугам
по + 'капле';flags='mw:ADV';по капле
по + 'карману';flags='mw:PRAEDIC mw:shift';по карману
по + 'коням';flags='mw:ADV';по коням
по + 'крайней' + 'мере';flags='mw:ADV';по крайней мере
по + 'крайности';flags='mw:ADV';по крайности
по + 'крупному' + 'счету';flags='mw:ADV';по крупному счету
по + 'левую'/'леву' + 'руку';flags='mw:ADV mw:dir mw:shift';по левую руку
по + локоть + в/во;flags='mw:ADV';по локоть в
по + 'маленькой' + !S;flags='mw:ADV';по маленькой
по + 'малой' + 'нужде';flags='mw:ADV';по малой нужде
по + 'малому' + 'делу';flags='mw:ADV';по малому делу
по + 'малости';flags='mw:ADV';по малости
по + 'матушке';flags='mw:ADV';по матушке
по + 'мелочам';flags='mw:ADV';по мелочам
по + 'мелочи';flags='mw:ADV';по мелочи
по + 'меньшей' + 'мере';flags='mw:ADV';по меньшей мере
